,budget,cast,keywords,production_method,franchise,creative_type,genre,production_companies
A Hard Day's Night(1964),560000.0,15.54187076322926,18.164156587044957,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,14.188473824001232
The Harvest/La Cosecha(2011),560000.0,9.872000076442356,18.035131481549705,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,8.123503929611797
Julija in alfa Romeo(2015),560000.0,8.94816063593682,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,17.90034899737404,15.7295503586238
Friday the 13th(1980),550000.0,17.51926825740586,17.5518320376941,18.275310324703984,17.27112187205145,18.77027429612816,17.834108927330956,15.7295503586238
Faith Connections(2014),550000.0,9.022048299801542,16.526219343085536,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,9.022048299801543
Fireproof(2008),500000.0,17.282562537369845,17.759980179442323,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Benji(1974),500000.0,17.172076967196816,19.39894121953324,18.275310324703984,17.172076967196816,18.01463592913939,19.26045758445077,15.7295503586238
Open Water(2004),500000.0,17.45825048605995,18.012402679609835,18.275310324703984,17.736919236206376,18.01463592913939,18.139730905563592,15.7295503586238
The Station Agent(2003),500000.0,19.04215988764456,18.236599771939357,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Beyond the Mat(1999),500000.0,14.436854639576854,17.808199658742765,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,15.7295503586238
Twin Falls Idaho(1999),500000.0,15.00672064378832,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Drinking Buddies(2013),500000.0,14.706419207684908,18.617304873634755,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,12.706710190613338
Hurricane Streets(1998),500000.0,18.586028163300405,17.808199658742765,18.275310324703984,18.1041296577019,18.36012208329262,17.687104458583065,15.7295503586238
Shichinin no samurai(1956),500000.0,11.93599377126449,17.77577296797954,18.275310324703984,18.1041296577019,18.16216731290656,18.97985589795907,15.7295503586238
Monsters(2010),500000.0,16.655915159188456,18.237186951502263,18.275310324703984,15.450036765228353,18.873247430393473,17.687104458583065,17.920731544155906
Lonesome Jim(2006),500000.0,18.799904924033708,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Deceptive Practice: The Mysteries and Mentors of Ricky Jay(2013),500000.0,12.609914630563262,18.26735033771095,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,11.839282428564632
The Other Dream Team(2012),500000.0,12.563254597282357,17.96101904936516,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,12.563254597282357
O Menino e o Mundo(2015),500000.0,12.363840891011819,16.473006347828186,19.524538422716148,18.1041296577019,19.19151692521183,19.26045758445077,12.412329321880653
Rubber(2011),500000.0,13.3358827279519,18.259228775044036,18.275310324703984,18.1041296577019,18.77027429612816,17.243450079381812,15.7295503586238
Johnny Suede(1991),500000.0,12.445537986152642,17.808199658742765,18.275310324703984,18.1041296577019,18.36012208329262,17.687104458583065,10.819798284210286
Finishing the Game(2007),500000.0,19.499164915758534,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Born to Fly: Elizabeth Streb vs. Gravity(2014),500000.0,7.412983448005095,17.7015834424,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,7.412983448005094
Detention of the Dead(2013),500000.0,15.691967314057003,17.808199658742765,18.275310324703984,18.1041296577019,18.873247430393473,17.90034899737404,15.7295503586238
Now is Good(2013),500000.0,18.452303875640293,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Drones(2010),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,17.90034899737404,15.7295503586238
Insomnia Manica(2005),500000.0,18.56610836827412,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,15.7295503586238
America Is Still The Place(2014),500000.0,0.0,17.808199658742765,18.49769525485193,18.1041296577019,18.36012208329262,17.93926617777437,15.7295503586238
The Outrageous Sophie Tucker(2015),500000.0,0.0,16.849084666626357,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,0.0
Subconscious(2015),500000.0,11.192398115783963,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Roadside(2015),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,15.7295503586238
Diamond Rufff(2014),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Love in the Time of Monsters(2015),500000.0,17.13096947352472,18.062553440388776,18.275310324703984,18.1041296577019,18.873247430393473,17.243450079381812,15.7295503586238
El rey de Najayo(2012),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Fight to the Finish(2014),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Bucky and the Squirrels(2013),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,19.26045758445077,15.7295503586238
Going Under(1990),500000.0,9.547510020008136,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Crossroads(2015),500000.0,0.0,12.267591878973576,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Alleluia! The Devil's Carnival(2015),500000.0,7.494334729681699,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,18.669715806276724,0.0
Brooklyn Bizarre(2015),500000.0,0.0,18.29050700125366,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,0.0
Crabs!(2016),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.873247430393473,17.243450079381812,15.7295503586238
The Sound and the Shadow(2014),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Rodeo Girl(2015),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,19.19151692521183,17.687104458583065,15.7295503586238
The Little Ponderosa Zoo(2015),500000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,19.19151692521183,19.26045758445077,15.7295503586238
The Toxic Avenger(1984),475000.0,7.621842703053374,18.982288514897935,18.275310324703984,0.0,18.873247430393473,17.243450079381812,15.7295503586238
Paranormal Activity(2009),450000.0,18.63767323040269,18.315555043508947,18.275310324703984,18.78682051260788,18.77027429612816,17.834108927330956,18.60059422703411
Conversations with Other Women(2006),450000.0,15.407399768977688,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,13.980829368679325
Siakh lokhamim: ha'slilim ha'gnouzim(2015),450000.0,11.239707032712396,16.766555633103042,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,10.432724913431485
As It Is in Heaven(2014),450000.0,9.873232595927668,17.63826539362002,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,9.414178772232386
Mutual Friends(2014),450000.0,3.9078874001405706,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Rise Of the Entrepreneur - The Search For A Better Way(2014),450000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,15.7295503586238
42nd Street(1933),439000.0,14.544814803706714,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.669715806276724,15.7295503586238
Metropolitan(1990),430000.0,15.963000566168802,17.911882188326185,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,14.523382391999194
Gory Gory Hallelujah(2005),425000.0,9.346546593146003,17.808199658742765,18.275310324703984,18.1041296577019,18.36012208329262,18.669715806276724,15.7295503586238
Blue Ruin(2014),420000.0,13.83566351896298,18.624806829756096,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,13.295826525756182
Napoleon Dynamite(2004),400000.0,17.18281685510354,18.175327410093903,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Monty Python and the Holy Grail(1975),400000.0,17.135684459424404,19.000208323793075,18.275310324703984,16.29395362963736,18.77027429612816,17.90034899737404,15.7295503586238
Quinceanera(2006),400000.0,17.411043580180905,17.82980015871324,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Dogtown and Z-Boys(2002),400000.0,18.671813184170095,17.751130702044037,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,15.7295503586238
I Want Your Money(2010),400000.0,12.769009244777203,18.010655404508125,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,12.88454241061089
E tu vivrai nel terrore - L'aldilà(1983),400000.0,11.651802430888976,17.77577296797954,18.275310324703984,18.1041296577019,18.77027429612816,17.834108927330956,15.7295503586238
Home Movies(1980),400000.0,16.452636739041147,17.808199658742765,18.49769525485193,18.1041296577019,18.36012208329262,17.93926617777437,15.7295503586238
Jackpot(2001),400000.0,15.00672064378832,17.808199658742765,18.275310324703984,18.1041296577019,18.36012208329262,17.687104458583065,15.7295503586238
Fabled(2004),400000.0,10.260083857019223,17.808199658742765,18.275310324703984,18.1041296577019,18.36012208329262,17.834108927330956,15.7295503586238
Viskningar och rop(2015),400000.0,9.053271802883911,17.808199658742765,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,15.7295503586238
My Beautiful Laundrette(1986),400000.0,17.604692987820098,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Pancakes(2014),400000.0,0.0,17.808199658742765,18.49769525485193,18.1041296577019,18.36012208329262,17.93926617777437,15.7295503586238
Intolerance(1916),385907.0,15.47146867694234,17.808199658742765,18.49769525485193,18.1041296577019,18.36012208329262,17.93926617777437,15.7295503586238
The Evil Dead(1983),375000.0,19.225681908803892,17.90213275791333,18.275310324703984,17.445393051830056,18.36012208329262,17.834108927330956,15.7295503586238
American Ninja 2: The Confrontation(1987),350000.0,16.598866021200937,19.382105814564355,18.275310324703984,15.106495014279803,18.36012208329262,18.97985589795907,15.7295503586238
My Dog Tulip(2010),350000.0,13.243849308051214,19.39894121953324,18.655229440258736,18.1041296577019,18.01463592913939,17.687104458583065,12.551891005819968
Rotor DR1(2015),350000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.873247430393473,19.26045758445077,15.7295503586238
12 Angry Men(1957),340000.0,16.99614202579704,18.235163977831668,18.275310324703984,18.1041296577019,18.36012208329262,17.687104458583065,15.7295503586238
Halloween(1978),325000.0,16.860086559081065,18.20153454964631,18.275310324703984,17.39792995953293,18.77027429612816,17.834108927330956,15.7295503586238
It Happened One Night(1934),325000.0,15.628894430545126,18.582251002880092,18.49769525485193,18.1041296577019,18.36012208329262,18.157693837343455,15.7295503586238
Kynodontas(2010),323000.0,14.438010043644752,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Pierrot le fou(2007),300000.0,11.720613133309529,18.348803843989547,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,11.07241850011319
The Watermelon Woman(1997),300000.0,12.633138559983815,17.73338483548531,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,10.567489095490265
Locker 13(2014),300000.0,11.925660823902327,18.089405488062045,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,8.064379152789572
The Looking Glass(2015),300000.0,8.929535854409824,17.901198628159175,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,7.350165786406447
Midnight Cabaret(2013),300000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,0.0
All You Need Is Love(2014),300000.0,0.0,17.616970968171998,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,0.0
Teeth and Blood(2015),300000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,17.834108927330956,15.7295503586238
Walking to Paris(2015),300000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,15.7295503586238
Anderson's Cross(2010),300000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Amidst the Devil's Wings(2015),300000.0,0.0,12.267591878973576,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Death Calls(2010),290000.0,0.0,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,15.7295503586238
Compliance(2012),270000.0,14.498449282203717,18.19751059071953,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,13.693160934622334
Chasing Amy(1997),250000.0,17.966797834167448,18.582251002880092,18.275310324703984,18.1041296577019,18.01463592913939,18.157693837343455,15.7295503586238
Better Luck Tomorrow(2003),250000.0,19.58760221496482,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,18.175318665025827
Like Crazy(2011),250000.0,16.14013513136102,18.144787899396658,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,16.58578755291799
Chuck&Buck;(2000),250000.0,19.468609349843742,17.660789014009815,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Cube(1998),250000.0,16.26455899055174,18.012402679609835,18.275310324703984,15.91398193509807,18.873247430393473,18.139730905563592,15.7295503586238
Happy Valley(2008),250000.0,11.027030415132188,17.808199658742765,18.275310324703984,18.1041296577019,16.594051807777994,16.220524442519995,15.7295503586238
The Canyons(2013),250000.0,11.995102034043958,17.703498732484427,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,10.945627288364536
